date;hour;temp;load
2005-11-27;3;31;11370
2005-11-27;4;31;11227
2005-11-27;5;32;11260
2005-11-27;6;31;11563
2005-11-27;7;29;12082
2005-11-27;8;29;12739
2005-11-27;9;30;13735
2005-11-27;10;33;14475
2005-11-27;11;35;14795
2005-11-27;12;36;14897
2005-11-27;13;38;15016
2005-11-27;14;38;14944
2005-11-27;15;39;14890
2005-11-27;16;38;15070
2005-11-27;17;39;16582
2005-11-27;18;37;17722
2005-11-27;19;37;17570
2005-11-27;20;36;17119
2005-11-27;21;37;16345
2005-11-27;22;38;15113
2005-11-27;23;36;13672
2005-11-27;24;37;12379
2005-11-28;1;37;11526
2005-11-28;2;37;11114
2005-11-28;3;36;10949
2005-11-28;4;36;10933
2005-11-28;5;37;11289
2005-11-28;6;37;12579
2005-11-28;7;37;14875
2005-11-28;8;37;16369
2005-11-28;9;38;16803
2005-11-28;10;39;16973
2005-11-28;11;39;17096
2005-11-28;12;41;17099
2005-11-28;13;42;16932
2005-11-28;14;44;16918
2005-11-28;15;45;16761
2005-11-28;16;44;16874
2005-11-28;17;44;18098
2005-11-28;18;44;19145
2005-11-28;19;45;18976
2005-11-28;20;45;18346
2005-11-28;21;44;17447
2005-11-28;22;44;16114
2005-11-28;23;45;14327
2005-11-28;24;45;12730
2005-11-29;1;46;11646
2005-11-29;2;45;11119
2005-11-29;3;46;10849
2005-11-29;4;46;10782
2005-11-29;5;47;11114
2005-11-29;6;47;12294
2005-11-29;7;48;14588
2005-11-29;8;48;15989
2005-11-29;9;50;16314
2005-11-29;10;54;16461
2005-11-29;11;56;16558
2005-11-29;12;58;16579
2005-11-29;13;59;16428
2005-11-29;14;59;16352
2005-11-29;15;59;16207
2005-11-29;16;59;16359
2005-11-29;17;58;17626
2005-11-29;18;57;18614
2005-11-29;19;56;18411
2005-11-29;20;56;17884
2005-11-29;21;57;17063
2005-11-29;22;57;15694
2005-11-29;23;57;14022
2005-11-29;24;57;12450
2005-11-30;1;57;11379
2005-11-30;2;58;10817
2005-11-30;3;57;10528
2005-11-30;4;58;10468
2005-11-30;5;57;10704
2005-11-30;6;56;11901
2005-11-30;7;56;14215
2005-11-30;8;57;15875
2005-11-30;9;57;16299
2005-11-30;10;57;16489
2005-11-30;11;57;16744
2005-11-30;12;57;16815
2005-11-30;13;56;16744
2005-11-30;14;57;16739
2005-11-30;15;57;16655
2005-11-30;16;57;16774
2005-11-30;17;55;17718
2005-11-30;18;53;18607
2005-11-30;19;52;18430
2005-11-30;20;50;17870
2005-11-30;21;49;17108
2005-11-30;22;46;15862
2005-11-30;23;45;14217
2005-11-30;24;44;12586
2005-12-01;1;43;11508
2005-12-01;2;42;11061
2005-12-01;3;40;10838
2005-12-01;4;39;10838
2005-12-01;5;38;11161
2005-12-01;6;37;12417
2005-12-01;7;36;14822
2005-12-01;8;36;16197
2005-12-01;9;37;16419
2005-12-01;10;39;16499
2005-12-01;11;41;16481
2005-12-01;12;43;16428
2005-12-01;13;44;16272
2005-12-01;14;44;16266
2005-12-01;15;44;16229
2005-12-01;16;44;16575
2005-12-01;17;43;18014
2005-12-01;18;42;19007
2005-12-01;19;42;18846
2005-12-01;20;42;18304
2005-12-01;21;41;17563
2005-12-01;22;41;16413
2005-12-01;23;40;14729
2005-12-01;24;40;13056
2005-12-02;1;39;12023
2005-12-02;2;39;11444
2005-12-02;3;39;11209
2005-12-02;4;39;11148
2005-12-02;5;39;11502
2005-12-02;6;38;12736
2005-12-02;7;37;15051
2005-12-02;8;36;16492
2005-12-02;9;36;16777
2005-12-02;10;37;16870
2005-12-02;11;39;16750
2005-12-02;12;40;16893
2005-12-02;13;41;16796
2005-12-02;14;41;16736
2005-12-02;15;41;16695
2005-12-02;16;39;16889
2005-12-02;17;38;18177
2005-12-02;18;37;19027
2005-12-02;19;36;18751
2005-12-02;20;35;18155
2005-12-02;21;34;17592
2005-12-02;22;34;16736
2005-12-02;23;33;15390
2005-12-02;24;33;13968
2005-12-03;1;32;12908
2005-12-03;2;31;12350
2005-12-03;3;31;12065
2005-12-03;4;30;11985
2005-12-03;5;30;12102
2005-12-03;6;29;12610
2005-12-03;7;29;13555
2005-12-03;8;28;14580
2005-12-03;9;29;15622
2005-12-03;10;30;16212
2005-12-03;11;31;16364
2005-12-03;12;32;16250
2005-12-03;13;34;15943
2005-12-03;14;34;15664
2005-12-03;15;34;15489
2005-12-03;16;33;15680
2005-12-03;17;32;17163
2005-12-03;18;31;18342
2005-12-03;19;30;18160
2005-12-03;20;30;17665
2005-12-03;21;29;17092
2005-12-03;22;29;16336
2005-12-03;23;28;15238
2005-12-03;24;28;13956
2005-12-04;1;27;12965
2005-12-04;2;28;12316
2005-12-04;3;27;11991
2005-12-04;4;28;11856
2005-12-04;5;27;11850
2005-12-04;6;27;12131
2005-12-04;7;27;12735
2005-12-04;8;26;13655
2005-12-04;9;26;14955
2005-12-04;10;27;15832
2005-12-04;11;27;16228
2005-12-04;12;27;16502
2005-12-04;13;27;16638
2005-12-04;14;28;16543
2005-12-04;15;28;16478
2005-12-04;16;28;16817
2005-12-04;17;28;18160
2005-12-04;18;29;19051
2005-12-04;19;28;18894
2005-12-04;20;27;18449
2005-12-04;21;27;17791
2005-12-04;22;26;16577
2005-12-04;23;25;15080
2005-12-04;24;25;13674
2005-12-05;1;24;12759
2005-12-05;2;23;12334
2005-12-05;3;23;12190
2005-12-05;4;23;12251
2005-12-05;5;23;12652
2005-12-05;6;23;13993
2005-12-05;7;23;16397
2005-12-05;8;22;17703
2005-12-05;9;22;17999
2005-12-05;10;25;18077
2005-12-05;11;28;17979
2005-12-05;12;30;17830
2005-12-05;13;31;17592
2005-12-05;14;33;17515
2005-12-05;15;33;17451
2005-12-05;16;33;17814
2005-12-05;17;32;19414
2005-12-05;18;31;20567
2005-12-05;19;31;20549
2005-12-05;20;30;19961
2005-12-05;21;30;19151
2005-12-05;22;29;17775
2005-12-05;23;29;15853
2005-12-05;24;29;14156
2005-12-06;1;29;13110
2005-12-06;2;29;12539
2005-12-06;3;29;12327
2005-12-06;4;29;12307
2005-12-06;5;29;12670
2005-12-06;6;28;13903
2005-12-06;7;28;16240
2005-12-06;8;28;17641
2005-12-06;9;27;17853
2005-12-06;10;28;17918
2005-12-06;11;30;17899
2005-12-06;12;31;17743
2005-12-06;13;33;17527
2005-12-06;14;33;17455
2005-12-06;15;33;17349
2005-12-06;16;33;17633
2005-12-06;17;32;19188
2005-12-06;18;31;20511
2005-12-06;19;30;20378
2005-12-06;20;29;19884
2005-12-06;21;27;19214
2005-12-06;22;27;17936
2005-12-06;23;26;16034
2005-12-06;24;26;14407
2005-12-07;1;26;13391
2005-12-07;2;25;12877
2005-12-07;3;25;12721
2005-12-07;4;24;12752
2005-12-07;5;23;13162
2005-12-07;6;22;14434
2005-12-07;7;22;16708
2005-12-07;8;22;17936
2005-12-07;9;22;18170
2005-12-07;10;24;18110
2005-12-07;11;26;18070
2005-12-07;12;27;17997
2005-12-07;13;27;17860
2005-12-07;14;28;17929
2005-12-07;15;28;17742
2005-12-07;16;28;18131
2005-12-07;17;27;19668
2005-12-07;18;25;21100
2005-12-07;19;24;21080
2005-12-07;20;21;20751
2005-12-07;21;20;20144
2005-12-07;22;19;18887
2005-12-07;23;19;17139
2005-12-07;24;19;15212
2005-12-08;1;18;14175
2005-12-08;2;17;13667
2005-12-08;3;18;13479
2005-12-08;4;17;13458
2005-12-08;5;17;13787
2005-12-08;6;16;14976
2005-12-08;7;16;17427
2005-12-08;8;16;18667
2005-12-08;9;17;18660
2005-12-08;10;20;18513
2005-12-08;11;23;18365
2005-12-08;12;26;18079
2005-12-08;13;28;17790
2005-12-08;14;30;17590
2005-12-08;15;31;17406
2005-12-08;16;31;17597
2005-12-08;17;30;19059
2005-12-08;18;28;20438
2005-12-08;19;25;20429
2005-12-08;20;25;20163
2005-12-08;21;24;19499
2005-12-08;22;22;18350
2005-12-08;23;22;16633
2005-12-08;24;22;15054
2005-12-09;1;22;13788
2005-12-09;2;22;13188
2005-12-09;3;23;12950
2005-12-09;4;24;12885
2005-12-09;5;25;13189
2005-12-09;6;23;14336
2005-12-09;7;23;16251
2005-12-09;8;23;17714
2005-12-09;9;24;18335
2005-12-09;10;26;18922
2005-12-09;11;27;19278
2005-12-09;12;28;19427
2005-12-09;13;29;19301
2005-12-09;14;29;19013
2005-12-09;15;29;18677
2005-12-09;16;30;18327
2005-12-09;17;30;19152
2005-12-09;18;31;20322
2005-12-09;19;31;20004
2005-12-09;20;30;19290
2005-12-09;21;30;18521
2005-12-09;22;29;17404
2005-12-09;23;29;16037
2005-12-09;24;28;14410
2005-12-10;1;28;13354
2005-12-10;2;27;12802
2005-12-10;3;25;12483
2005-12-10;4;25;12389
2005-12-10;5;24;12513
2005-12-10;6;23;13084
2005-12-10;7;24;13965
2005-12-10;8;24;14916
2005-12-10;9;24;15899
2005-12-10;10;27;16336
2005-12-10;11;29;16290
2005-12-10;12;31;16001
2005-12-10;13;33;15607
2005-12-10;14;34;15358
2005-12-10;15;35;15316
2005-12-10;16;35;15713
2005-12-10;17;34;17287
2005-12-10;18;34;18364
2005-12-10;19;33;18085
2005-12-10;20;32;17612
2005-12-10;21;31;17081
2005-12-10;22;31;16359
2005-12-10;23;30;15242
2005-12-10;24;29;13987
2005-12-11;1;28;12946
2005-12-11;2;29;12280
2005-12-11;3;30;11986
2005-12-11;4;29;11883
2005-12-11;5;27;11938
2005-12-11;6;26;12261
2005-12-11;7;25;12873
2005-12-11;8;24;13675
2005-12-11;9;23;14663
2005-12-11;10;27;15227
2005-12-11;11;32;15388
2005-12-11;12;34;15382
2005-12-11;13;36;15279
2005-12-11;14;37;15040
2005-12-11;15;37;14945
2005-12-11;16;37;15393
2005-12-11;17;36;17294
2005-12-11;18;35;18620
2005-12-11;19;34;18656
2005-12-11;20;32;18372
2005-12-11;21;31;17815
2005-12-11;22;31;16625
2005-12-11;23;30;15067
2005-12-11;24;29;13632
2005-12-12;1;28;12683
2005-12-12;2;28;12193
2005-12-12;3;28;12027
2005-12-12;4;28;12023
2005-12-12;5;28;12404
2005-12-12;6;28;13667
2005-12-12;7;29;16058
2005-12-12;8;29;17399
2005-12-12;9;29;17563
2005-12-12;10;30;17512
2005-12-12;11;32;17557
2005-12-12;12;34;17510
2005-12-12;13;34;17319
2005-12-12;14;36;17247
2005-12-12;15;35;17174
2005-12-12;16;35;17508
2005-12-12;17;34;19075
2005-12-12;18;31;20463
2005-12-12;19;30;20518
2005-12-12;20;28;20111
2005-12-12;21;27;19439
2005-12-12;22;25;18247
2005-12-12;23;23;16427
2005-12-12;24;22;14668
2005-12-13;1;21;13770
2005-12-13;2;19;13167
2005-12-13;3;18;13031
2005-12-13;4;16;13103
2005-12-13;5;14;13498
2005-12-13;6;13;14806
2005-12-13;7;12;17203
2005-12-13;8;11;18698
2005-12-13;9;11;18860
2005-12-13;10;13;18838
2005-12-13;11;15;18724
2005-12-13;12;17;18564
2005-12-13;13;18;18177
2005-12-13;14;20;18126
2005-12-13;15;20;18044
2005-12-13;16;20;18314
2005-12-13;17;19;20029
2005-12-13;18;18;21545
2005-12-13;19;17;21563
2005-12-13;20;16;21171
2005-12-13;21;14;20575
2005-12-13;22;13;19443
2005-12-13;23;12;17626
2005-12-13;24;10;15992
2005-12-14;1;10;14820
2005-12-14;2;9;14265
2005-12-14;3;9;14085
2005-12-14;4;8;14121
2005-12-14;5;7;14511
2005-12-14;6;7;15699
2005-12-14;7;6;18185
2005-12-14;8;5;19523
2005-12-14;9;7;19539
2005-12-14;10;10;19555
2005-12-14;11;13;19308
2005-12-14;12;17;19064
2005-12-14;13;19;18813
2005-12-14;14;21;18638
2005-12-14;15;22;18453
2005-12-14;16;22;18695
2005-12-14;17;21;20225
2005-12-14;18;19;21726
2005-12-14;19;17;21733
2005-12-14;20;16;21359
2005-12-14;21;15;20818
2005-12-14;22;14;19752
2005-12-14;23;13;17912
2005-12-14;24;11;16079
2005-12-15;1;13;14889
2005-12-15;2;9;14427
2005-12-15;3;9;14281
2005-12-15;4;9;14343
2005-12-15;5;9;14671
2005-12-15;6;7;15922
2005-12-15;7;7;18357
2005-12-15;8;7;19659
2005-12-15;9;8;19736
2005-12-15;10;12;19536
2005-12-15;11;15;19193
2005-12-15;12;20;18840
2005-12-15;13;22;18461
2005-12-15;14;24;18246
2005-12-15;15;26;18105
2005-12-15;16;26;18370
2005-12-15;17;27;19937
2005-12-15;18;26;21117
2005-12-15;19;25;21010
2005-12-15;20;25;20529
2005-12-15;21;24;19881
2005-12-15;22;25;18748
2005-12-15;23;25;16934
2005-12-15;24;25;15130
2005-12-16;1;25;13946
2005-12-16;2;26;13369
2005-12-16;3;27;13063
2005-12-16;4;29;13004
2005-12-16;5;30;13299
2005-12-16;6;31;14313
2005-12-16;7;31;16152
2005-12-16;8;33;17777
2005-12-16;9;35;18552
2005-12-16;10;35;18878
2005-12-16;11;38;19053
2005-12-16;12;38;18983
2005-12-16;13;39;18671
2005-12-16;14;40;18376
2005-12-16;15;40;18020
2005-12-16;16;39;17999
2005-12-16;17;37;19209
2005-12-16;18;35;20076
2005-12-16;19;35;19756
2005-12-16;20;35;19122
2005-12-16;21;35;18420
2005-12-16;22;34;17445
2005-12-16;23;34;16053
2005-12-16;24;32;14471
2005-12-17;1;32;13336
2005-12-17;2;32;12702
2005-12-17;3;31;12353
2005-12-17;4;30;12246
2005-12-17;5;29;12354
2005-12-17;6;29;12848
2005-12-17;7;29;13775
2005-12-17;8;27;14787
2005-12-17;9;28;15900
2005-12-17;10;30;16396
2005-12-17;11;32;16401
2005-12-17;12;34;16201
2005-12-17;13;36;15798
2005-12-17;14;36;15514
2005-12-17;15;37;15346
2005-12-17;16;37;15563
2005-12-17;17;35;17180
2005-12-17;18;33;18528
2005-12-17;19;31;18396
2005-12-17;20;31;17913
2005-12-17;21;30;17474
2005-12-17;22;28;16799
2005-12-17;23;26;15752
2005-12-17;24;25;14560
2005-12-18;1;25;13429
2005-12-18;2;25;12741
2005-12-18;3;25;12431
2005-12-18;4;24;12288
2005-12-18;5;24;12345
2005-12-18;6;24;12635
2005-12-18;7;24;13217
2005-12-18;8;24;13991
2005-12-18;9;24;15103
2005-12-18;10;24;15831
2005-12-18;11;27;16078
2005-12-18;12;30;16118
2005-12-18;13;31;15925
2005-12-18;14;33;15630
2005-12-18;15;33;15418
2005-12-18;16;34;15623
2005-12-18;17;33;17337
2005-12-18;18;31;18868
2005-12-18;19;30;18988
2005-12-18;20;30;18818
2005-12-18;21;27;18324
2005-12-18;22;27;17273
2005-12-18;23;26;15705
2005-12-18;24;25;14223
2005-12-19;1;26;13179
2005-12-19;2;26;12683
2005-12-19;3;27;12484
2005-12-19;4;25;12507
2005-12-19;5;24;12907
2005-12-19;6;23;14173
2005-12-19;7;24;16539
2005-12-19;8;25;18019
2005-12-19;9;26;18373
2005-12-19;10;27;18346
2005-12-19;11;29;18283
2005-12-19;12;30;18141
2005-12-19;13;30;17964
2005-12-19;14;31;17878
2005-12-19;15;30;17744
2005-12-19;16;30;17947
2005-12-19;17;29;19582
2005-12-19;18;27;21157
2005-12-19;19;26;21159
2005-12-19;20;25;20811
2005-12-19;21;25;20133
2005-12-19;22;24;18919
2005-12-19;23;23;17081
2005-12-19;24;23;15222
2005-12-20;1;22;14018
2005-12-20;2;22;13498
2005-12-20;3;22;13266
2005-12-20;4;21;13275
2005-12-20;5;21;13650
2005-12-20;6;20;14891
2005-12-20;7;20;17282
2005-12-20;8;20;18593
2005-12-20;9;20;18752
2005-12-20;10;22;18620
2005-12-20;11;24;18445
2005-12-20;12;26;18204
2005-12-20;13;30;17918
2005-12-20;14;30;17788
2005-12-20;15;31;17657
2005-12-20;16;31;17899
2005-12-20;17;30;19506
2005-12-20;18;28;20955
2005-12-20;19;28;20966
2005-12-20;20;26;20587
2005-12-20;21;25;19985
2005-12-20;22;24;18820
2005-12-20;23;24;17061
2005-12-20;24;23;15219
2005-12-21;1;22;14038
2005-12-21;2;21;13488
2005-12-21;3;20;13278
2005-12-21;4;19;13309
2005-12-21;5;18;13643
2005-12-21;6;17;14995
2005-12-21;7;15;17367
2005-12-21;8;14;18738
2005-12-21;9;15;18923
2005-12-21;10;18;18749
2005-12-21;11;21;18576
2005-12-21;12;23;18382
2005-12-21;13;25;18028
2005-12-21;14;26;17856
2005-12-21;15;27;17734
2005-12-21;16;27;18012
2005-12-21;17;27;19521
2005-12-21;18;25;20977
2005-12-21;19;23;20939
2005-12-21;20;24;20609
2005-12-21;21;24;19962
2005-12-21;22;23;18899
2005-12-21;23;23;17126
2005-12-21;24;23;15328
2005-12-22;1;23;14097
2005-12-22;2;22;13519
2005-12-22;3;21;13255
2005-12-22;4;21;13239
2005-12-22;5;21;13559
2005-12-22;6;20;14781
2005-12-22;7;21;17050
2005-12-22;8;19;18466
2005-12-22;9;20;18684
2005-12-22;10;23;18628
2005-12-22;11;25;18590
2005-12-22;12;27;18311
2005-12-22;13;28;17875
2005-12-22;14;30;17696
2005-12-22;15;31;17506
2005-12-22;16;31;17633
2005-12-22;17;31;19157
2005-12-22;18;30;20460
2005-12-22;19;29;20401
2005-12-22;20;30;19961
2005-12-22;21;30;19298
2005-12-22;22;30;18256
2005-12-22;23;31;16554
2005-12-22;24;31;14802
2005-12-23;1;31;13544
2005-12-23;2;31;12868
2005-12-23;3;32;12520
2005-12-23;4;32;12395
2005-12-23;5;32;12614
2005-12-23;6;33;13488
2005-12-23;7;33;15299
2005-12-23;8;33;16601
2005-12-23;9;33;17051
2005-12-23;10;35;17164
2005-12-23;11;38;17070
2005-12-23;12;39;16804
2005-12-23;13;41;16303
2005-12-23;14;42;16015
2005-12-23;15;43;15830
2005-12-23;16;42;15949
2005-12-23;17;42;17518
2005-12-23;18;40;18810
2005-12-23;19;39;18620
2005-12-23;20;38;18091
2005-12-23;21;38;17483
2005-12-23;22;37;16630
2005-12-23;23;36;15329
2005-12-23;24;37;13758
2005-12-24;1;37;12493
2005-12-24;2;36;11748
2005-12-24;3;36;11353
2005-12-24;4;34;11177
2005-12-24;5;35;11221
2005-12-24;6;35;11612
2005-12-24;7;35;12415
2005-12-24;8;34;13362
2005-12-24;9;35;14504
2005-12-24;10;37;15164
2005-12-24;11;41;15368
2005-12-24;12;45;15279
2005-12-24;13;46;15022
2005-12-24;14;46;14738
2005-12-24;15;46;14552
2005-12-24;16;46;14638
2005-12-24;17;45;15875
2005-12-24;18;42;16795
2005-12-24;19;39;16250
2005-12-24;20;38;15623
2005-12-24;21;36;15263
2005-12-24;22;35;14926
2005-12-24;23;35;14291
2005-12-24;24;34;13285
2005-12-25;1;33;12262
2005-12-25;2;33;11515
2005-12-25;3;32;11113
2005-12-25;4;32;10943
2005-12-25;5;31;10950
2005-12-25;6;31;11227
2005-12-25;7;31;11844
2005-12-25;8;31;12701
2005-12-25;9;32;13589
2005-12-25;10;34;14114
2005-12-25;11;37;14259
2005-12-25;12;39;14287
2005-12-25;13;40;14147
2005-12-25;14;41;13763
2005-12-25;15;41;13472
2005-12-25;16;40;13580
2005-12-25;17;40;14544
2005-12-25;18;40;15091
2005-12-25;19;40;15096
2005-12-25;20;39;14992
2005-12-25;21;40;14783
2005-12-25;22;41;14251
2005-12-25;23;42;13290
2005-12-25;24;42;12160
2005-12-26;1;41;11267
2005-12-26;2;42;10684
2005-12-26;3;42;10398
2005-12-26;4;42;10293
2005-12-26;5;42;10432
2005-12-26;6;41;10857
2005-12-26;7;41;11584
2005-12-26;8;41;12365
2005-12-26;9;40;13438
2005-12-26;10;40;14530
2005-12-26;11;40;15301
2005-12-26;12;40;15680
2005-12-26;13;40;15691
2005-12-26;14;39;15486
2005-12-26;15;39;15366
2005-12-26;16;39;15644
2005-12-26;17;38;16901
2005-12-26;18;39;17748
2005-12-26;19;38;17636
2005-12-26;20;38;17267
2005-12-26;21;36;16725
2005-12-26;22;35;15838
2005-12-26;23;35;14567
2005-12-26;24;33;13303
2005-12-27;1;33;12297
2005-12-27;2;31;11788
2005-12-27;3;31;11606
2005-12-27;4;31;11613
2005-12-27;5;30;11945
2005-12-27;6;30;12911
2005-12-27;7;30;14442
2005-12-27;8;29;15715
2005-12-27;9;29;16564
2005-12-27;10;31;17086
2005-12-27;11;32;17295
2005-12-27;12;34;17267
2005-12-27;13;36;17010
2005-12-27;14;36;16789
2005-12-27;15;38;16539
2005-12-27;16;38;16574
2005-12-27;17;36;17944
2005-12-27;18;34;19397
2005-12-27;19;33;19317
2005-12-27;20;32;18823
2005-12-27;21;31;18127
2005-12-27;22;30;17051
2005-12-27;23;30;15528
2005-12-27;24;29;14005
2005-12-28;1;29;12942
2005-12-28;2;27;12398
2005-12-28;3;27;12178
2005-12-28;4;26;12201
2005-12-28;5;24;12471
2005-12-28;6;24;13425
2005-12-28;7;24;14951
2005-12-28;8;23;16165
2005-12-28;9;24;16897
2005-12-28;10;28;17229
2005-12-28;11;31;17347
2005-12-28;12;34;17235
2005-12-28;13;36;16978
2005-12-28;14;38;16799
2005-12-28;15;39;16625
2005-12-28;16;39;16738
2005-12-28;17;39;18029
2005-12-28;18;38;19215
2005-12-28;19;38;18967
2005-12-28;20;37;18367
2005-12-28;21;36;17675
2005-12-28;22;36;16503
2005-12-28;23;37;14955
2005-12-28;24;37;13437
2005-12-29;1;37;12268
2005-12-29;2;39;11625
2005-12-29;3;40;11310
2005-12-29;4;40;11182
2005-12-29;5;40;11385
2005-12-29;6;40;12200
2005-12-29;7;40;13711
2005-12-29;8;40;15091
2005-12-29;9;41;15984
2005-12-29;10;42;16668
2005-12-29;11;42;17069
2005-12-29;12;42;17246
2005-12-29;13;42;17145
2005-12-29;14;42;17052
2005-12-29;15;42;16909
2005-12-29;16;43;17028
2005-12-29;17;43;17966
2005-12-29;18;43;18687
2005-12-29;19;44;18350
2005-12-29;20;44;17728
2005-12-29;21;44;16969
2005-12-29;22;43;15886
2005-12-29;23;44;14401
2005-12-29;24;44;12890
2005-12-30;1;43;11816
2005-12-30;2;43;11207
2005-12-30;3;42;10932
2005-12-30;4;41;10862
2005-12-30;5;41;11102
2005-12-30;6;41;11952
2005-12-30;7;39;13404
2005-12-30;8;38;14721
2005-12-30;9;37;15681
2005-12-30;10;37;16316
2005-12-30;11;37;16593
2005-12-30;12;37;16557
2005-12-30;13;38;16327
2005-12-30;14;38;16086
2005-12-30;15;38;15883
2005-12-30;16;37;15919
2005-12-30;17;35;17161
2005-12-30;18;33;18474
2005-12-30;19;32;18306
2005-12-30;20;31;17816
2005-12-30;21;30;17260
2005-12-30;22;29;16456
2005-12-30;23;28;15311
2005-12-30;24;27;13948
2005-12-31;1;26;12901
2005-12-31;2;24;12321
2005-12-31;3;23;12062
2005-12-31;4;23;11940
2005-12-31;5;22;11997
2005-12-31;6;22;12389
2005-12-31;7;22;13096
2005-12-31;8;21;13856
2005-12-31;9;22;14950
2005-12-31;10;23;15960
2005-12-31;11;24;16473
2005-12-31;12;25;16536
2005-12-31;13;27;16382
2005-12-31;14;27;16123
2005-12-31;15;29;16075
2005-12-31;16;28;16467
2005-12-31;17;27;17765
2005-12-31;18;27;18569
2005-12-31;19;26;18189
2005-12-31;20;26;17397
2005-12-31;21;29;16666
2005-12-31;22;29;15890
2005-12-31;23;29;15133
2005-12-31;24;29;14269
2006-01-01;1;28;13302
2006-01-01;2;28;12538
2006-01-01;3;28;12070
2006-01-01;4;27;11776
2006-01-01;5;26;11714
2006-01-01;6;25;11870
2006-01-01;7;25;12258
2006-01-01;8;25;12696
2006-01-01;9;26;13452
2006-01-01;10;27;14271
2006-01-01;11;25;14915
2006-01-01;12;26;15277
2006-01-01;13;26;15474
2006-01-01;14;27;15354
2006-01-01;15;28;15183
2006-01-01;16;28;15301
2006-01-01;17;29;16523
2006-01-01;18;28;17661
2006-01-01;19;29;17511
2006-01-01;20;29;17061
2006-01-01;21;29;16514
2006-01-01;22;29;15608
2006-01-01;23;29;14469
2006-01-01;24;29;13257
2006-01-02;1;29;12275
2006-01-02;2;30;11760
2006-01-02;3;30;11505
2006-01-02;4;30;11449
2006-01-02;5;29;11646
2006-01-02;6;28;12136
2006-01-02;7;27;13006
2006-01-02;8;27;13764
2006-01-02;9;28;14616
2006-01-02;10;30;15440
2006-01-02;11;32;15967
2006-01-02;12;33;16100
2006-01-02;13;35;15967
2006-01-02;14;37;15727
2006-01-02;15;38;15596
2006-01-02;16;38;15908
2006-01-02;17;37;17384
2006-01-02;18;36;18699
2006-01-02;19;35;18540
2006-01-02;20;35;18071
2006-01-02;21;34;17320
2006-01-02;22;33;16140
2006-01-02;23;33;14591
2006-01-02;24;33;13224
2006-01-03;1;33;12307
2006-01-03;2;33;11900
2006-01-03;3;32;11713
2006-01-03;4;32;11712
2006-01-03;5;32;12060
2006-01-03;6;33;13204
2006-01-03;7;33;15149
2006-01-03;8;33;16502
2006-01-03;9;33;17074
2006-01-03;10;33;17571
2006-01-03;11;33;18016
2006-01-03;12;33;18242
2006-01-03;13;33;18269
2006-01-03;14;33;18196
2006-01-03;15;33;18006
2006-01-03;16;32;18059
2006-01-03;17;32;19104
2006-01-03;18;30;20258
2006-01-03;19;30;20017
2006-01-03;20;30;19437
2006-01-03;21;28;18572
2006-01-03;22;28;17223
2006-01-03;23;27;15502
2006-01-03;24;26;14017
2006-01-04;1;26;13113
2006-01-04;2;25;12628
2006-01-04;3;24;12419
2006-01-04;4;23;12414
2006-01-04;5;23;12787
2006-01-04;6;21;14032
2006-01-04;7;22;16328
2006-01-04;8;21;17620
2006-01-04;9;21;17790
2006-01-04;10;23;17806
2006-01-04;11;25;17801
2006-01-04;12;27;17730
2006-01-04;13;29;17490
2006-01-04;14;29;17386
2006-01-04;15;29;17310
2006-01-04;16;30;17563
2006-01-04;17;29;18774
2006-01-04;18;29;19914
2006-01-04;19;29;19765
2006-01-04;20;28;19237
2006-01-04;21;28;18486
2006-01-04;22;29;17259
2006-01-04;23;29;15510
2006-01-04;24;29;13965
2006-01-05;1;29;12977
2006-01-05;2;29;12413
2006-01-05;3;28;12175
2006-01-05;4;28;12141
2006-01-05;5;28;12462
2006-01-05;6;28;13589
2006-01-05;7;29;15830
2006-01-05;8;30;17373
2006-01-05;9;30;17643
2006-01-05;10;30;17818
2006-01-05;11;32;18012
2006-01-05;12;32;18016
2006-01-05;13;33;17792
2006-01-05;14;35;17539
2006-01-05;15;36;17243
2006-01-05;16;36;17265
2006-01-05;17;37;18227
2006-01-05;18;36;19529
2006-01-05;19;35;19418
2006-01-05;20;34;18922
2006-01-05;21;34;18147
2006-01-05;22;35;16886
2006-01-05;23;35;15212
2006-01-05;24;34;13687
2006-01-06;1;33;12677
2006-01-06;2;34;12133
2006-01-06;3;34;11898
2006-01-06;4;34;11870
2006-01-06;5;34;12161
2006-01-06;6;34;13310
2006-01-06;7;34;15535
2006-01-06;8;34;16927
2006-01-06;9;33;17176
2006-01-06;10;34;17370
2006-01-06;11;34;17491
2006-01-06;12;34;17490
2006-01-06;13;35;17304
2006-01-06;14;34;17231
2006-01-06;15;34;17137
2006-01-06;16;33;17242
2006-01-06;17;33;18205
2006-01-06;18;32;19117
2006-01-06;19;31;18842
2006-01-06;20;31;18243
2006-01-06;21;30;17552
2006-01-06;22;29;16662
2006-01-06;23;28;15427
2006-01-06;24;27;14128
2006-01-07;1;26;13149
2006-01-07;2;24;12588
2006-01-07;3;23;12342
2006-01-07;4;23;12256
2006-01-07;5;22;12387
2006-01-07;6;21;12872
2006-01-07;7;19;13715
2006-01-07;8;19;14631
2006-01-07;9;19;15626
